data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_1,45,20,9,5,OPTIMAL,39173.21433391431,39155.51951079349,0.000451707204059993,29.115476608276367,45.0
IEEE300_P_1.0_2,45,20,9,5,TIME_LIMIT,41299.8889110866,41249.481057354424,0.0012205324290507967,600.0701904296875,45.0
IEEE300_P_1.0_3,45,20,9,5,OPTIMAL,40692.277814408226,40689.87083054634,5.91508755756262e-5,55.78635025024414,45.0
IEEE300_P_1.0_4,45,20,9,5,OPTIMAL,41696.41791751949,41683.63868715554,0.00030648269089276743,58.80059623718262,42.0
IEEE300_P_1.0_5,45,20,9,5,OPTIMAL,42197.505643091135,42184.375264534116,0.000311164803627905,50.13275146484375,43.99999208452596
IEEE300_P_1.0_6,45,20,9,5,OPTIMAL,42211.24825034214,42178.04377920888,0.0007866261366244857,69.27018356323242,44.0
IEEE300_P_1.0_7,45,20,9,5,OPTIMAL,42532.780373645175,42523.46071259521,0.00021911713666713769,26.575037002563477,45.0
IEEE300_P_1.0_8,45,20,9,5,OPTIMAL,39799.4437538089,39762.46985707304,0.0009290053641093574,83.5672721862793,45.0
IEEE300_P_1.0_9,45,20,9,5,OPTIMAL,42564.731954368806,42546.76206411909,0.0004221779258232597,43.73333549499512,45.0
IEEE300_P_1.0_10,45,20,9,5,TIME_LIMIT,41395.157942912694,41337.8810967073,0.0013836605306442632,600.0420150756836,44.0
IEEE300_P_1.0_11,45,20,9,5,OPTIMAL,40525.29887926285,40503.250016233316,0.0005440765062640742,40.16685485839844,44.0
IEEE300_P_1.0_12,45,20,9,5,OPTIMAL,42135.61959012171,42109.09327615424,0.0006295460758736111,25.641958236694336,45.0
IEEE300_P_1.0_13,45,20,9,5,OPTIMAL,39416.83756793545,39384.11733457494,0.0008301080294459289,12.965667724609375,43.0
IEEE300_P_1.0_14,45,20,9,5,OPTIMAL,40300.655130223,40279.140957920514,0.0005338417510327756,24.157447814941406,45.0
IEEE300_P_1.0_15,45,20,9,5,OPTIMAL,41730.488145229734,41715.79885536364,0.00035200378713457495,60.665781021118164,41.99999200570346
IEEE300_P_1.0_16,45,20,9,5,OPTIMAL,40572.087583887274,40548.3227622437,0.0005857431317637011,63.89740562438965,44.0
IEEE300_P_1.0_17,45,20,9,5,OPTIMAL,39972.68748821635,39959.66009888615,0.00032590726690669657,17.394824981689453,45.0
IEEE300_P_1.0_18,45,20,9,5,OPTIMAL,39233.80205339078,39233.351846304184,1.1474979814094908e-5,47.935482025146484,45.0
IEEE300_P_1.0_19,45,20,9,5,OPTIMAL,40041.91081563422,40040.012255125956,4.741433337197749e-5,15.474477767944336,45.0
IEEE300_P_1.0_20,45,20,9,5,OPTIMAL,40536.581678907474,40496.453128691806,0.0009899342409660592,60.95266342163086,42.0
IEEE300_P_1.0_1,45,25,5,5,OPTIMAL,39186.142768290745,39155.519510793645,0.0007814818028448615,16.256122589111328,45.0
IEEE300_P_1.0_2,45,25,5,5,OPTIMAL,41304.52403712364,41299.12937073868,0.00013060715528679547,50.82096481323242,44.0
IEEE300_P_1.0_3,45,25,5,5,OPTIMAL,40690.56131769395,40689.870830546155,1.6969221495996484e-5,38.906620025634766,45.0
IEEE300_P_1.0_4,45,25,5,5,OPTIMAL,41721.5752787528,41683.638687154955,0.0009092799431561347,47.57592010498047,45.0
IEEE300_P_1.0_5,45,25,5,5,OPTIMAL,42196.4232132509,42168.790919252795,0.0006548492003328463,54.92600631713867,45.0
IEEE300_P_1.0_6,45,25,5,5,TIME_LIMIT,42201.734098040346,42088.01446462259,0.0026946673128068832,600.0440559387207,44.0
IEEE300_P_1.0_7,45,25,5,5,OPTIMAL,42535.76596067184,42531.60396723425,9.784691408714813e-5,49.65452003479004,45.0
IEEE300_P_1.0_8,45,25,5,5,OPTIMAL,39799.14081672738,39762.469857073025,0.0009214007865953439,53.933006286621094,45.0
IEEE300_P_1.0_9,45,25,5,5,OPTIMAL,42549.71493605275,42546.76206411913,6.939816020045367e-5,40.71506309509277,43.0
IEEE300_P_1.0_10,45,25,5,5,TIME_LIMIT,41394.762597673005,41337.88109670735,0.0013741231352985526,600.0279808044434,45.0
IEEE300_P_1.0_11,45,25,5,5,OPTIMAL,40518.187131492174,40505.608620764615,0.0003104411035651268,45.62665557861328,45.0
IEEE300_P_1.0_12,45,25,5,5,OPTIMAL,42118.58243508538,42109.093276154075,0.0002252962560154944,91.0339298248291,45.0
IEEE300_P_1.0_13,45,25,5,5,OPTIMAL,39396.38547497566,39372.7491767967,0.0005999610851094629,70.03993225097656,45.0
IEEE300_P_1.0_14,45,25,5,5,OPTIMAL,40298.89917462593,40279.14095792036,0.0004902917228569571,126.25581359863281,44.0
IEEE300_P_1.0_15,45,25,5,5,OPTIMAL,41755.62372779759,41715.79885536364,0.0009537606884659665,36.03675079345703,44.0
IEEE300_P_1.0_16,45,25,5,5,OPTIMAL,40550.29146411764,40548.322762243726,4.854963559646194e-5,51.94143867492676,45.0
IEEE300_P_1.0_17,45,25,5,5,OPTIMAL,39971.70013841256,39967.57516132339,0.00010319743906038033,19.99541473388672,45.0
IEEE300_P_1.0_18,45,25,5,5,OPTIMAL,39254.375009659925,39219.75635068343,0.0008819057485434239,19.267946243286133,45.0
IEEE300_P_1.0_19,45,25,5,5,TIME_LIMIT,40040.59924682464,39967.85670150732,0.0018167196966486154,600.0250968933105,45.0
IEEE300_P_1.0_20,45,25,5,5,OPTIMAL,40530.56330684092,40496.45312869179,0.0008415915143072635,65.26708030700684,44.0
IEEE300_P_1.0_1,45,25,7,5,OPTIMAL,39191.382324555096,39167.89762768157,0.0005992311442103688,78.04985046386719,45.0
IEEE300_P_1.0_2,45,25,7,5,OPTIMAL,41302.675136321974,41299.12937073819,8.584832754969853e-5,65.80129051208496,45.0
IEEE300_P_1.0_3,45,25,7,5,OPTIMAL,40701.12315836993,40689.87083054596,0.00027646234184212725,40.46980667114258,45.0
IEEE300_P_1.0_4,45,25,7,5,OPTIMAL,41721.381297107866,41683.638687155544,0.0009046347167546469,27.422353744506836,45.0
IEEE300_P_1.0_5,45,25,7,5,OPTIMAL,42225.44599646267,42184.3752645342,0.0009726535968835187,42.7788028717041,45.0
IEEE300_P_1.0_6,45,25,7,5,TIME_LIMIT,42199.988416100256,42088.01446462239,0.0026534119008227593,600.0498294830322,45.0
IEEE300_P_1.0_7,45,25,7,5,OPTIMAL,42539.17674088971,42523.46071259517,0.0003694483414726426,20.14291763305664,43.0
IEEE300_P_1.0_8,45,25,7,5,OPTIMAL,39802.903971147156,39773.62966272017,0.0007354817238513635,38.02969169616699,45.0
IEEE300_P_1.0_9,45,25,7,5,OPTIMAL,42554.7642061767,42546.76206411907,0.00018804338848766656,73.30164337158203,44.0
IEEE300_P_1.0_10,45,25,7,5,OPTIMAL,41396.95031698223,41356.22828489349,0.000983696426353177,228.7206039428711,43.0
IEEE300_P_1.0_11,45,25,7,5,OPTIMAL,40507.535442229695,40503.2500162308,0.00010579330369303645,57.36453056335449,45.0
IEEE300_P_1.0_12,45,25,7,5,OPTIMAL,42123.40116601059,42109.093276154104,0.0003396660635283759,33.707679748535156,45.0
IEEE300_P_1.0_13,45,25,7,5,OPTIMAL,39388.91671589576,39384.11733457491,0.00012184598412446697,55.70197677612305,45.0
IEEE300_P_1.0_14,45,25,7,5,OPTIMAL,40289.31356871396,40279.14095792046,0.0002524890570832394,14.837934494018555,45.0
IEEE300_P_1.0_15,45,25,7,5,OPTIMAL,41757.37827741647,41715.79885536357,0.000995738328605415,50.8160343170166,45.0
IEEE300_P_1.0_16,45,25,7,5,OPTIMAL,40560.40236131537,40548.32276224367,0.00029781753553861397,45.54181671142578,45.0
IEEE300_P_1.0_17,45,25,7,5,OPTIMAL,39983.94538849856,39959.66009888581,0.0006073760199696854,14.065500259399414,45.0
IEEE300_P_1.0_18,45,25,7,5,OPTIMAL,39237.20191047752,39215.450527298504,0.0005543561242883796,69.00115585327148,45.0
IEEE300_P_1.0_19,45,25,7,5,OPTIMAL,40043.14901047642,40020.64207368219,0.0005620671038720195,59.235456466674805,45.0
IEEE300_P_1.0_20,45,25,7,5,OPTIMAL,40500.16527849149,40496.45312869193,9.165764569194787e-5,14.472658157348633,45.0
IEEE300_P_1.0_1,45,25,9,5,OPTIMAL,39171.05645605568,39155.519510793565,0.00039664350844216914,16.14251136779785,45.0
IEEE300_P_1.0_2,45,25,9,5,OPTIMAL,41302.49835655726,41299.12937074053,8.15685721394049e-5,39.05148887634277,45.0
IEEE300_P_1.0_3,45,25,9,5,OPTIMAL,40701.47761159127,40689.87083054625,0.00028516854242444296,16.032472610473633,44.0
IEEE300_P_1.0_4,45,25,9,5,OPTIMAL,41688.846611904795,41684.10209835951,0.0001138077430986621,51.713863372802734,43.0
IEEE300_P_1.0_5,45,25,9,5,OPTIMAL,42207.96183505686,42195.1283868197,0.000304052782442235,44.6303653717041,45.0
IEEE300_P_1.0_6,45,25,9,5,OPTIMAL,42206.379788774124,42199.805577067134,0.00015576345898157384,41.126888275146484,44.0
IEEE300_P_1.0_7,45,25,9,5,OPTIMAL,42533.9044557002,42523.460712595195,0.0002455392524775179,49.12489318847656,45.0
IEEE300_P_1.0_8,45,25,9,5,OPTIMAL,39802.903971147156,39773.62966272017,0.0007354817238513635,37.494510650634766,45.0
IEEE300_P_1.0_9,45,25,9,5,OPTIMAL,42561.197952285365,42546.76206411908,0.00033917955463726705,46.95552444458008,43.0
IEEE300_P_1.0_10,45,25,9,5,OPTIMAL,41396.95031698223,41356.22828489349,0.000983696426353177,240.86960792541504,43.0
IEEE300_P_1.0_11,45,25,9,5,OPTIMAL,40523.87718387154,40503.250016230835,0.0005090126876831667,43.9462833404541,45.0
IEEE300_P_1.0_12,45,25,9,5,OPTIMAL,42116.502718810836,42116.37430358335,3.0490477413728366e-6,94.29231071472168,45.0
IEEE300_P_1.0_13,45,25,9,5,OPTIMAL,39403.553865470334,39384.63673961059,0.0004800867943111822,72.19336700439453,42.0
IEEE300_P_1.0_14,45,25,9,5,OPTIMAL,40296.09519240043,40279.140957920514,0.0004207413745418366,15.022895812988281,45.0
IEEE300_P_1.0_15,45,25,9,5,OPTIMAL,41752.50721979739,41715.7988553636,0.0008791894637739309,32.77844047546387,45.0
IEEE300_P_1.0_16,45,25,9,5,OPTIMAL,40560.40236131537,40548.32276224367,0.00029781753553861397,45.16080665588379,45.0
IEEE300_P_1.0_17,45,25,9,5,OPTIMAL,39969.160926542754,39967.575161323395,3.967471877314147e-5,45.66604042053223,45.0
IEEE300_P_1.0_18,45,25,9,5,OPTIMAL,39237.20191047752,39215.450527298504,0.0005543561242883796,68.68078231811523,45.0
IEEE300_P_1.0_19,45,25,9,5,TIME_LIMIT,40041.55191008611,39967.856701507335,0.0018404683400948501,600.0499210357666,45.0
IEEE300_P_1.0_20,45,25,9,5,OPTIMAL,40500.16527849149,40496.45312869193,9.165764569194787e-5,15.085172653198242,45.0
IEEE300_P_1.0_1,45,30,5,5,OPTIMAL,39183.424328297784,39155.5195107937,0.000712158724829167,45.79122734069824,45.0
IEEE300_P_1.0_2,45,30,5,5,TIME_LIMIT,41299.162262796206,41249.481057354446,0.0012029591575157732,600.0520706176758,43.0
IEEE300_P_1.0_3,45,30,5,5,OPTIMAL,40697.44204435935,40689.87083054629,0.00018603660163216942,17.271324157714844,45.0
IEEE300_P_1.0_4,45,30,5,5,OPTIMAL,41688.12195297616,41683.638687155486,0.00010754300291410277,96.95144271850586,45.0
IEEE300_P_1.0_5,45,30,5,5,OPTIMAL,42213.04039212335,42172.4860848808,0.000960705669760688,102.71767044067383,45.0
IEEE300_P_1.0_6,45,30,5,5,TIME_LIMIT,42200.76110936067,42088.01446462238,0.0026716732536201035,600.0551872253418,43.0
IEEE300_P_1.0_7,45,30,5,5,OPTIMAL,42544.21503870996,42523.46071259521,0.0004878295696810319,17.815073013305664,45.0
IEEE300_P_1.0_8,45,30,5,5,OPTIMAL,39791.37131725869,39787.25273185476,0.00010350448520838587,63.80202102661133,45.0
IEEE300_P_1.0_9,45,30,5,5,OPTIMAL,42552.95755331382,42546.762064119015,0.0001455947964848784,63.4466495513916,45.0
IEEE300_P_1.0_10,45,30,5,5,TIME_LIMIT,41396.23968293821,41337.88109670731,0.001409755733319845,600.043083190918,45.0
IEEE300_P_1.0_11,45,30,5,5,OPTIMAL,40514.50317912565,40503.2500162309,0.0002777564084889286,10.566965103149414,45.0
IEEE300_P_1.0_12,45,30,5,5,OPTIMAL,42118.65731308517,42116.37430358342,5.420423269380008e-5,48.10978698730469,45.0
IEEE300_P_1.0_13,45,30,5,5,OPTIMAL,39394.17187315251,39384.11733457499,0.000255229088452315,64.02312278747559,45.0
IEEE300_P_1.0_14,45,30,5,5,OPTIMAL,40293.171190544235,40279.14095792067,0.0003482037330152179,18.5123291015625,45.0
IEEE300_P_1.0_15,45,30,5,5,OPTIMAL,41731.416091380976,41715.798855363624,0.00037423211287998694,22.87765884399414,44.0
IEEE300_P_1.0_16,45,30,5,5,OPTIMAL,40562.83021262671,40535.83470887586,0.0006655231799492293,14.310657501220703,44.0
IEEE300_P_1.0_17,45,30,5,5,OPTIMAL,39983.2072114524,39959.66009888585,0.0005889250565123577,65.83283996582031,44.0
IEEE300_P_1.0_18,45,30,5,5,OPTIMAL,39240.48919974275,39233.351846304315,0.00018188747347420178,58.20639991760254,45.0
IEEE300_P_1.0_19,45,30,5,5,OPTIMAL,40048.920848650356,40018.61581638762,0.0007567003459909695,99.57543182373047,45.0
IEEE300_P_1.0_20,45,30,5,5,OPTIMAL,40501.978944318114,40496.453128691835,0.00013643322549438354,70.61698532104492,45.0
IEEE300_P_1.0_1,45,30,7,5,OPTIMAL,39180.07875750237,39167.897627681115,0.000310901106060782,52.047889709472656,45.0
IEEE300_P_1.0_2,45,30,7,5,OPTIMAL,41302.0167676765,41273.72799854161,0.0006849246440921259,113.07420921325684,45.0
