data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_17,20,15,7,5,TIME_LIMIT,40033.17470494659,39959.66009888581,0.001836342148795327,60.02701759338379,20.0
IEEE300_P_1.0_17,25,15,7,5,TIME_LIMIT,40039.35513381584,38341.82387984393,0.042396568283844326,60.01727294921875,25.0
IEEE300_P_1.0_18,10,15,7,5,TIME_LIMIT,40424.543431548016,37892.11765147853,0.06264574847598982,60.037837982177734,10.0
IEEE300_P_1.0_18,15,15,7,5,TIME_LIMIT,39560.3471697574,37812.041715749,0.04419337996469658,60.01833915710449,15.0
IEEE300_P_1.0_18,20,15,7,5,TIME_LIMIT,39252.40891607686,39189.792188016945,0.0015952327459391174,60.04495811462402,20.0
IEEE300_P_1.0_18,25,15,7,5,TIME_LIMIT,39249.14421180459,39233.351846304315,0.000402362034062502,60.04002380371094,25.0
IEEE300_P_1.0_19,10,15,7,5,TIME_LIMIT,41574.769937445526,38184.91871899751,0.08153625921558846,60.03828430175781,10.0
IEEE300_P_1.0_19,15,15,7,5,TIME_LIMIT,40390.74888039721,39967.8567015107,0.010470025701646585,60.03122901916504,15.0
IEEE300_P_1.0_19,20,15,7,5,TIME_LIMIT,40063.54797545323,39967.856701507655,0.002388487260394475,60.028303146362305,20.0
IEEE300_P_1.0_19,25,15,7,5,TIME_LIMIT,40065.35916303876,39153.373064548476,0.02276245908040213,60.03396034240723,25.0
IEEE300_P_1.0_20,10,15,7,5,TIME_LIMIT,43412.88220912717,38053.09665213257,0.12346071682537947,60.03342247009277,10.0
IEEE300_P_1.0_20,15,15,7,5,TIME_LIMIT,40668.51090659652,40467.05916230052,0.004953506774779157,60.02516555786133,15.0
IEEE300_P_1.0_20,20,15,7,5,TIME_LIMIT,40645.17764205666,40467.059162300546,0.004382278294481128,60.03130531311035,20.0
IEEE300_P_1.0_20,25,15,7,5,TIME_LIMIT,40507.37554675731,40467.05916230068,0.0009952850292681366,60.024763107299805,25.0
